,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
16283,FAST,30/09/2018,2018,2,2140.7,381,0.37,1267.9,286.949,48.13,0.74,311.6,-53.9,-237.5,0.33,0.345
16284,FAST,31/12/2018,2018,3,2225.5,416.1,0.4,1279.8,287.057,58.02,0.69,496.2,-98.9,-381.6,0.3,0.295
16285,FAST,31/03/2019,2018,4,2316.2,437.4,0.4,1231.6,285.902,52.29,0.59,674.2,-173.9,-446.5,0.33,0.34
16286,FAST,30/06/2019,2019,1,2389.2,554.6,0.43,1309.3,286.266,64.31,0.68,204.9,-52.7,-134.9,0.37,0.36
16287,FAST,30/09/2019,2019,2,2468.3,527.9,0.43,1368.4,573.397,32.59,0.36,333,-119.6,-206,0.36,0.37
16288,FAST,31/12/2019,2019,3,2500.8,555.1,0.22,1379.1,573.526,32.67,0.37,590.3,-179.1,-384.3,0.31,0.31
16289,FAST,31/03/2020,2019,4,2457.2,544.7,0.22,1276.9,574.129,36.95,0.31,842.7,-239.7,-595.1,0.35,0.35
16290,FAST,30/06/2020,2020,1,2464.3,580.4,0.25,1367,572.818,31.25,0.35,241.1,-171.7,-78.2,0.35,0.42
16291,FAST,30/09/2020,2020,2,2606.3,631.3,0.25,1509,573.571,42.84,0.42,491.8,-208.7,-252.5,0.38,0.38
16292,FAST,31/12/2020,2020,3,2646.7,603,0.25,1413.3,574.05,45.09,0.38,780.8,-238.8,-383.9,0.33,0.34
16352,MXIM,31/12/2016,2017,1,2833.914,531.967,0.33,561.396,283.278,39.93,0.48,123.402,0.073,-136.631,0.43,0.46
16353,MXIM,31/03/2017,2017,2,2622.562,260.673,0.33,550.998,282.691,38.57,0.45,316.032,-212.972,-520.854,0.52,0.56
16354,MXIM,30/06/2017,2017,3,2715.107,294.11,0.33,581.216,282.545,44.96,0.49,536.729,-320.031,-665.2,0.62,0.63
16355,MXIM,30/09/2017,2017,4,3305.594,278.997,0.33,602.005,282.912,44.9,0.57,773.657,-325.396,-307.369,0.56,0.6
16356,MXIM,31/12/2017,2018,1,3307.582,233.912,0.36,575.676,281.487,47.71,0.54,219.705,-711.657,-177.009,0.65,0.65
16357,MXIM,31/03/2018,2018,2,3342.72,745.39,0.36,622.637,281.214,52.28,-0.27,449.58,-731.186,-333.005,0.7,0.73
16358,MXIM,30/06/2018,2018,3,3340.838,803.951,0.42,648.6,279.678,60.22,0.68,672.805,-708.819,-580.514,0.7,0.73
16359,MXIM,30/09/2018,2018,4,3210.409,797.395,0.42,633.153,278.664,58.66,0.68,819.464,-710.066,-812.035,0.75,0.75
16360,MXIM,31/12/2018,2019,1,3311.525,928.277,0.46,638.495,277.063,56.39,0.7,207.185,97.378,-249.275,0.62,0.6
16361,MXIM,31/03/2019,2019,2,2657.918,406.48,0.46,576.906,273.942,50.85,0.47,431.435,496.454,-1064.633,0.52,0.52
16362,MXIM,30/06/2019,2019,3,2576.769,398.997,0.46,542.383,272.695,53.17,0.47,638.373,785.387,-1312.681,0.57,0.57
16363,MXIM,30/09/2019,2019,4,2539.5,371.167,0.46,556.545,271.852,59.82,1.33,875.84,856.911,-1518.893,0.49,0.52
16364,MXIM,31/12/2019,2020,1,2424.624,342.516,0.48,533.04,270.883,57.91,0.51,141.27,22.814,-226.235,0.53,0.56
16365,MXIM,31/03/2020,2020,2,2379.297,360.471,0.48,551.07,269.743,61.51,0.53,378.735,43.869,-459.752,0.58,0.61
16366,MXIM,30/06/2020,2020,3,2310.023,387.926,0.48,561.916,267.563,48.61,0.59,588.526,42.386,-749.587,0.56,0.58
16367,MXIM,30/09/2020,2020,4,2317.829,453.334,0.48,545.369,266.797,60.61,0.77,800.855,-32.049,-940.72,0.58,0.72
16368,MXIM,31/12/2020,2021,1,2356.967,446.32,0.48,619.357,267.304,67.61,0.63,162.511,5.642,-151.734,0.68,0.73
16438,APH,30/06/2017,2017,1,3722.4,1583.3,0.16,1560.1,305.4,71.17,0.71,237.8,8.9,-53.7,0.36,0.405
16439,APH,30/09/2017,2017,2,3992.4,1713.9,0.16,1666.5,305.2,73.82,0.8,518.2,-200.5,-64.7,0.39,0.44
16440,APH,31/12/2017,2017,3,4352.9,1433.7,0.16,1840.8,305,84.64,0.88,716.4,-293,-47.7,0.41,0.465
16441,APH,31/03/2018,2017,4,4656,1579.4,0.19,1943.9,305.7,87.8,-0.34,1144.2,-380.2,-140.1,0.4,0.415
16442,APH,30/06/2018,2018,1,3937.1,2184.7,0.19,1866.9,302.1,86.13,0.84,130.2,-142.3,-728.2,0.43,0.45
16443,APH,30/09/2018,2018,2,4021.4,2340.8,0.19,1981.4,299.7,87.15,0.91,395.3,-283.1,-845.9,0.47,0.495
16444,APH,31/12/2018,2018,3,4281.5,2543.2,0.23,2129,301.3,94.02,1.01,734.5,-350.3,-1068.6,0.49,0.525
16445,APH,31/03/2019,2018,4,4571.6,2451.3,0.23,2224.7,298.5,81.02,1.09,1112.7,-441.8,-1070.1,0.44,0.445
16446,APH,30/06/2019,2019,1,4127.5,1649.2,0.23,1958.5,298,94.44,0.87,343.6,-475.1,-181.6,0.46,0.46
16447,APH,30/09/2019,2019,2,4222.1,2052.9,0.23,2015.3,297.2,95.94,0.93,666,-903.1,-55,0.44,0.475
16448,APH,31/12/2019,2019,3,4232.2,2122.6,0.23,2100.6,296.1,96.5,0.92,1078.2,-1111,-246.4,0.45,0.49
16449,APH,31/03/2020,2019,4,4211.2,2132.7,0.25,2151,297.9,108.23,1.03,1502.3,-1228.8,-648.4,0.38,0.355
16450,APH,30/06/2020,2020,1,5517.5,2170.2,0.25,1862,295.9,72.88,0.79,384.3,-70.4,1187.4,0.31,0.405
16451,APH,30/09/2020,2020,2,4618,1785.2,0.25,1987.5,298.3,95.81,0.85,752.4,-151.7,-191.4,0.44,0.545
16452,APH,31/12/2020,2020,3,5037,2215,0.25,2323.4,298.4,108.27,1.12,1151,-262.5,-384.2,0.51,0.565
16522,PXD,30/06/2017,2017,1,2940,952,0,1125,170.094,186.23,-0.25,364,-298,-521,0.16,0.21
16523,PXD,30/09/2017,2017,2,3064,1558,0.04,1116,170.097,159.58,1.36,843,-773,-528,0.26,0.48
16524,PXD,31/12/2017,2017,3,2901,1715,0,1286,170.165,147.54,-0.13,1298,-1259,-521,0.79,1.22
16525,PXD,31/03/2018,2017,4,3010,2128,0.04,1767,170.189,172.85,3.87,2090,-1783,-529,1.49,1.66
16526,PXD,30/06/2018,2018,1,2824,2250,0,2336,170.419,171.78,1.04,554,-404,-45,1.59,1.41
16527,PXD,30/09/2018,2018,2,2459,2262,0.16,2382,170.401,189.24,0.38,1456,-1026,-534,1.7,2.07
16528,PXD,31/12/2018,2018,3,2660,2225,0,2457,170.461,174.19,2.39,2328,-1777,-528,2.05,1.18
16529,PXD,31/03/2019,2018,4,2580,1818,0.16,2204,169.499,131.52,1.89,3242,-2610,-703,1.47,1.83
16530,PXD,30/06/2019,2019,1,2505,2532,0,2244,168.422,152.28,2.06,604,-695,-223,2.11,2.01
16531,PXD,30/09/2019,2019,2,2175,2525,0.32,2380,167.121,153.86,-1.01,1393,-1020,-480,2.02,1.99
16532,PXD,31/12/2019,2019,3,1923,2460,0,2406,165.643,125.77,1.38,2287,-1914,-685,2.08,2.36
16533,PXD,31/03/2020,2019,4,2191,2496,0.44,2641,165.547,151.37,2.06,3115,-2447,-788,1.55,1.15
16534,PXD,30/06/2020,2020,1,2069,2080,0.44,2010,164.864,70.15,1.74,825,-681,9,-0.15,-0.32
16535,PXD,30/09/2020,2020,2,1195,1584,0.55,1141,164.276,97.7,-2.73,1154,-1106,-504,0.38,0.17
16536,PXD,31/12/2020,2020,3,2420,1688,0.55,1857,164.403,85.99,-0.52,1546,-1342,482,0.62,1.07
16606,MGM,30/06/2017,2017,1,2172.718,2124.764,0.11,2717.566,574.466,27.4,0.36,405.435,-465.949,10.466,0.3,0.3
16607,MGM,30/09/2017,2017,2,2485.131,2679.568,0.11,2652.133,575.009,31.29,0.36,939.126,-592.778,-32.945,0.35,0.34
16608,MGM,31/12/2017,2017,3,2794.536,2735.76,0.11,2830.175,565.494,32.59,0.26,1511.909,-1126.614,158.02,0.08,0
16609,MGM,31/03/2018,2017,4,2374.627,3092.382,0.11,2597.605,566.276,33.39,2.39,2206.411,-1580.592,-568.778,0.29,0.33
16610,MGM,30/06/2018,2018,1,2392.713,3586.888,0.12,2822.237,556.769,35.02,0.38,577.664,-432.377,-117.05,0.29,0.26
16611,MGM,30/09/2018,2018,2,2083.116,3064.793,0.12,2858.695,537.867,29.03,0.21,1093.151,-679.433,-638.151,0.2,0.25
16612,MGM,31/12/2018,2018,3,2208.024,2977.59,0.12,3029.302,531.937,27.91,0.26,1395.466,-1798.692,207.397,0.11,-0.06
16613,MGM,31/03/2019,2018,4,2526.778,2948.882,0.12,3052.862,527.48,24.26,-0.06,1722.539,-2083.021,389.234,0.21,0.05
16614,MGM,30/06/2019,2019,1,2207.135,2812.678,0.13,3176.911,537.156,25.66,0.05,399.782,-726.811,24.851,0.25,0.16
16615,MGM,30/09/2019,2019,2,2040.034,2786.539,0.13,3223.243,526.333,28.57,0.08,967.833,-877.565,-457.779,0.29,-0.08
16616,MGM,31/12/2019,2019,3,2880.746,3293.244,0.13,3314.382,513.914,27.72,-0.08,1356.108,-1029.253,-619.886,0.28,0.08
16617,MGM,31/03/2020,2019,4,4007.693,3191.423,0.13,3185.136,503.148,33.27,3.91,1810.401,3519.434,-4529.594,-0.17,-0.47
16618,MGM,30/06/2020,2020,1,7597.929,2626.247,0.15,2252.817,493.155,11.8,1.64,-422.937,2362.681,1744.753,-1.72,-1.67
16619,MGM,30/09/2020,2020,2,6370.768,2575.128,0.0025,289.809,493.281,16.8,-1.67,-1085.502,2341.115,1247.823,-1.01,-1.08
16620,MGM,31/12/2020,2020,3,6186.281,2766.784,0.0025,1125.92,493.307,21.75,-1.08,-1249.605,2271.554,1239.838,-0.92,-0.92
16687,WM,30/06/2017,2017,1,2223,2558,0,3440,441.906,72.92,0.67,721,-340,-383,0.81,0.82
16688,WM,30/09/2017,2017,2,2326,2770,0.425,3677,439.711,73.35,0.81,1534,-677,-857,0.88,0.89
16689,WM,31/12/2017,2017,3,2300,3259,0.425,3716,434.206,78.27,0.87,2390,-984,-1404,0.83,0.85
16690,WM,31/03/2018,2017,4,2624,3262,0.425,3652,433.318,86.3,2.06,3180,-1379,-1811,0.83,0.91
16691,WM,30/06/2018,2018,1,2491,3373,0.465,3511,431.771,84.12,0.91,809,-637,-38,1,1.01
16692,WM,30/09/2018,2018,2,2471,3305,0.465,3739,428.377,81.34,1.15,1784,-1010,-647,1.11,1.15
16693,WM,31/12/2018,2018,3,2675,3070,0.465,3822,427.125,90.36,1.16,2658,-1506,-1015,1.06,1.13
16694,WM,31/03/2019,2018,4,2645,3108,0.465,3842,423.983,88.99,1.24,3570,-2169,-1508,0.93,0.94
16695,WM,30/06/2019,2019,1,2488,3612,0.5125,3696,424.726,103.91,0.81,890,-800,42,1.08,1.11
16696,WM,30/09/2019,2019,2,4836,2846,0.5125,3946,423.8,115.37,0.89,1900,-1565,1822,1.14,1.19
16697,WM,31/12/2019,2019,3,5560,2989,0.5125,3967,424.16,115,1.16,2852,-2096,2080,1.12,1.19
16698,WM,31/03/2020,2019,4,6209,3144,0.5125,3846,424.326,113.96,1.05,3874,-2376,1964,0.91,0.93
16699,WM,30/06/2020,2020,1,5635,3070,0.545,3729,421.995,92.56,0.85,765,-503,-668,0.77,0.88
16700,WM,30/09/2020,2020,2,5106,5772,0.545,3561,422.164,105.91,0.72,1621,-918,-1575,1.01,1.09
16701,WM,31/12/2020,2020,3,3357,2806,0.545,3861,422.587,113.17,0.92,2650,-1241,-4244,1.09,1.13
16771,FCX,30/06/2017,2017,1,9767,4842,0,3341,1447,13.36,0.16,800,-365,-679,0.21,0.17
16772,FCX,30/09/2017,2017,2,10417,4944,0,3711,1447,12.01,0.18,1836,-710,-704,0.3,0.34
16773,FCX,31/12/2017,2017,3,11150,5517,0,4310,1448,14.04,0.19,2973,-974,-1287,0.49,0.51
16774,FCX,31/03/2018,2017,4,10779,5038,0,5041,1448,18.96,0.71,4620,-1363,-3055,0.56,0.46
16775,FCX,30/06/2018,2018,1,10106,4344,0,4868,1449,17.57,0.47,1401,-492,-1588,0.52,0.58
16776,FCX,30/09/2018,2018,2,10343,3799,0.05,5168,1449,17.26,0.59,2722,-970,-2277,0.33,0.35
16777,FCX,31/12/2018,2018,3,10921,3851,0.05,4908,1449,13.92,0.38,3980,-1472,-2340,0.19,0.11
16778,FCX,31/03/2019,2018,4,10720,3329,0.05,3684,1449,10.31,0.33,3863,-5018,900,0.08,0.05
16779,FCX,30/06/2019,2019,1,9045,3247,0.05,3792,1451,12.89,0.02,534,-546,-1331,-0.05,-0.04
16780,FCX,30/09/2019,2019,2,8730,3286,0.05,3546,1451,11.61,-0.05,1088,-1167,-1370,0,-0.01
16781,FCX,31/12/2019,2019,3,8347,3381,0.05,3319,1451,9.57,-0.15,1312,-1825,-1430,0,0.02
16782,FCX,31/03/2020,2019,4,7915,3209,0.05,3911,1451,13.12,0,1482,-2103,-1556,-0.16,-0.17
16783,FCX,30/06/2020,2020,1,7357,3143,0.05,2798,1452,6.75,-0.34,-38,-546,173,-0.03,0.03
16784,FCX,30/09/2020,2020,2,7155,2906,0,3054,1452,11.57,0.03,453,-1026,24,0.2,0.29
16785,FCX,31/12/2020,2020,3,8071,3096,0,3851,1453,15.64,0.22,1690,-1433,120,0.31,0.39
16856,DVN,30/06/2017,2017,1,3775,2470,0.06,2400,526,41.72,0.57,834,-542,-124,0.34,0.34
16857,DVN,30/09/2017,2017,2,4086,2532,0.06,2165,526,31.97,0.41,1644,-1201,-33,0.39,0.46
16858,DVN,31/12/2017,2017,3,4622,2832,0.06,1933,525,36.71,0.37,2420,-1734,124,0.63,0.38
16859,DVN,31/03/2018,2017,4,4791,3315,0.06,2380,525,41.4,0.35,2909,-2210,9,0.2,0.2
16860,DVN,30/06/2018,2018,1,3635,3482,0.06,1879,525.6,31.79,-0.38,804,-790,-1213,0.37,0.34
16861,DVN,30/09/2018,2018,2,13820,8377,0.08,1922,514.5,43.96,-0.83,1309,-1064,-1616,0.43,0.65
16862,DVN,31/12/2018,2018,3,4757,3224,0.08,1565,473.1,39.94,5.19,2162,1358,-3305,0.33,0.1
16863,DVN,31/03/2019,2018,4,4437,2226,0.08,3530,450,22.54,2.48,2704,1055,-4203,0.27,0.36
16864,DVN,30/06/2019,2019,1,2703,1968,0.08,1079,417,31.56,-0.74,377,-248,-1221,0.4,0.23
16865,DVN,30/09/2019,2019,2,5167,3467,0.09,1806,410,28.52,1.19,999,1817,-1448,0.18,0.29
16866,DVN,31/12/2019,2019,3,2846,1658,0.09,1746,387,24.06,0.27,1500,1290,-3616,0.31,0.36
16867,DVN,31/03/2020,2019,4,3851,1927,0.09,1589,382,25.97,-1.7,2071,921,-3639,-0.19,0.06
16868,DVN,30/06/2020,2020,1,4055,1554,0.09,2087,383,6.91,-4.82,398,-405,-87,-0.23,-0.18
16869,DVN,30/09/2020,2020,2,3378,1452,0.11,394,383,11.34,-1.78,505,-539,-126,-0.11,-0.04
16870,DVN,31/12/2020,2020,3,3477,1709,0.11,1067,383,9.46,-0.25,977,-741,-172,0.02,0
16941,LH,30/06/2017,2017,1,2486,1753.2,0,2413.7,102.6,143.47,1.75,233.8,-245.5,-59.8,2.4,2.47
16942,LH,30/09/2017,2017,2,2515.7,1805.5,0,2528.2,102,154.14,1.78,544.5,-736.9,46.9,2.39,2.46
16943,LH,31/12/2017,2017,3,2900.6,1537.2,0,2621.4,102.1,150.97,1.65,895.4,-2050.4,1111.3,2.38,2.45
16944,LH,31/03/2018,2017,4,2682.6,2046.1,0,2744.7,101.9,159.51,6.63,1459.4,-2228.7,631.9,2.63,2.78
16945,LH,30/06/2018,2018,1,2896.6,2104,0,2848.3,102.1,161.75,1.67,154.7,-74.3,-40,2.94,2.98
16946,LH,30/09/2018,2018,2,3021.2,2121.5,0,2866.3,102,179.53,2.27,522,-196.3,-413,2.88,2.84
16947,LH,31/12/2018,2018,3,3274.3,2106.2,0,2831.3,101.4,173.68,3.1,819,353.6,-587,2.49,2.52
16948,LH,31/03/2019,2018,4,2835.4,1878.9,0,2787.5,98.9,126.36,1.56,1305.4,206.7,-1389.9,2.53,2.62
16949,LH,30/06/2019,2019,1,2885.3,2526.9,0,2791.2,98.7,152.98,1.86,165.8,-140.5,-103.2,2.92,2.93
16950,LH,30/09/2019,2019,2,2848.6,2495.8,0,2881.7,97.8,172.9,1.93,419.3,-891.3,311.7,2.85,2.9
16951,LH,31/12/2019,2019,3,2987.8,2554.9,0,2928.5,97.4,168,2.25,874.9,-1131,196.7,2.8,2.86
16952,LH,31/03/2020,2019,4,2981.2,2655.8,0,2953.4,97.2,169.17,2.32,1444.7,-1283.1,-252.7,2.28,2.37
16953,LH,30/06/2020,2020,1,2891.1,2458,0,2840.8,97.1,126.39,-3.27,203.8,-106.6,-102.8,0.89,2.57
16954,LH,30/09/2020,2020,2,3413.2,3034.4,0,2768.8,97.3,166.11,2.37,574.5,-230,-119.7,5.25,8.41
16955,LH,31/12/2020,2020,3,4085.6,3009.9,0,3896.1,97.4,188.27,7.17,1360.7,-515.2,-516.4,7.18,10.56
17026,VLO,30/06/2017,2017,1,15908,7899,0.7,20500,447.163,66.29,0.68,988,-714,-652,1.12,1.23
17027,VLO,30/09/2017,2017,2,15731,7683,0.7,20870,442.003,67.46,1.23,2785,-1174,-1328,1.82,1.91
17028,VLO,31/12/2017,2017,3,17442,9130,0.7,22115,437.967,76.93,1.91,3822,-1740,-1943,1.12,1.16
17029,VLO,31/03/2018,2017,4,19312,11071,0.7,24922,433.898,91.91,5.42,5482,-2382,-2272,1,1
17030,VLO,30/06/2018,2018,1,18260,10752,0.8,24975,430.928,92.77,1.09,138,-752,-573,2,2.15
17031,VLO,30/09/2018,2018,2,18948,11341,0.8,29545,428.423,110.83,1.96,2197,-2132,-1402,1.96,2.01
17032,VLO,31/12/2018,2018,3,19891,12482,0.8,29511,424.646,113.75,2.01,2693,-2768,-2181,0.96,2.12
17033,VLO,31/03/2019,2018,4,17675,10724,0.8,27376,417.597,74.97,2.24,4371,-3928,-3168,0.25,0.34
17034,VLO,30/06/2019,2019,1,18480,12913,0.9,22933,417.228,84.83,0.34,877,-747,-378,1.51,1.51
17035,VLO,30/09/2019,2019,2,17811,12548,0.9,27523,414.608,85.61,1.47,2394,-1555,-1825,1.38,1.48
17036,VLO,31/12/2019,2019,3,17033,12130,0.9,25850,410.81,85.24,1.48,3823,-2190,-2474,1.69,2.13
17037,VLO,31/03/2020,2019,4,18969,13160,0.9,26423,409.292,93.65,2.58,5531,-3001,-2997,-0.02,0.34
17038,VLO,30/06/2020,2020,1,11465,8732,0.98,20734,409.292,45.36,-4.54,-49,-757,-195,-1.33,-1.25
17039,VLO,30/09/2020,2020,2,12762,7300,0.98,9613,407.754,58.82,3.07,687,-1339,435,-1.37,-1.16
17040,VLO,31/12/2020,2020,3,15422,8122,0.98,14470,407.779,43.32,-1.14,852,-1852,2470,-1.4,-1.06
17110,IEX,30/06/2017,2017,1,823.68,278.455,0.34,553.552,76.555,93.51,0.99,84.979,-9.616,-99.391,1.06,1.08
17111,IEX,30/09/2017,2017,2,861.418,313.905,0.37,573.366,76.645,113.01,1.08,172.58,-19.443,-186.092,1.06,1.08
17112,IEX,31/12/2017,2017,3,955.478,336.851,0.37,574.49,76.659,121.47,1.08,296.58,-23.232,-236.728,1.07,1.12
17113,IEX,31/03/2018,2017,4,1004.043,360.975,0.37,585.904,76.694,131.97,1.21,432.753,-54.746,-277.421,1.24,1.29
17114,IEX,30/06/2018,2018,1,1069.288,316.282,0.37,612.324,76.883,142.51,1.27,71.729,-10.193,-26.487,1.31,1.4
17115,IEX,30/09/2018,2018,2,1113.745,347.03,0.43,634.36,76.838,136.48,1.38,192.426,-25.829,-71.956,1.31,1.41
17116,IEX,31/12/2018,2018,3,1155.239,360.213,0.43,622.888,76.852,150.66,1.37,325.753,-65.03,-134.569,1.27,1.31
17117,IEX,31/03/2019,2018,4,1092.532,364.661,0.43,614.094,75.953,126.26,1.27,479.345,-81.431,-290.011,1.37,1.44
17118,IEX,30/06/2019,2019,1,1129.228,339.247,0.43,622.231,75.702,151.74,1.44,88.663,-12.441,-86.981,1.49,1.5
17119,IEX,30/09/2019,2019,2,1216.882,361.791,0.5,642.099,75.844,172.14,1.48,219.838,-24.461,-118.628,1.46,1.52
17120,IEX,31/12/2019,2019,3,1190.624,370.67,0.5,624.246,76.036,163.88,1.37,376.902,-122.589,-192.671,1.36,1.33
17121,IEX,31/03/2020,2019,4,1261.445,357.877,0.5,605.997,76.088,172,1.26,528.062,-137.015,-227.585,1.3,1.33
17122,IEX,30/06/2020,2020,1,1289.072,366.89,0.5,594.462,75.315,138.11,1.33,84.76,-133.72,-7.802,1,1.1
17123,IEX,30/09/2020,2020,2,1397.25,401.307,0.5,561.249,75.47,158.04,0.93,254.213,-140.446,2.05,1.2,1.4
17124,IEX,31/12/2020,2020,3,1520.752,409.699,0.5,581.113,75.66,182.41,1.37,407.899,-155.605,-20.808,1.31,1.37
17141,ABBV,30/06/2017,2017,1,15547,8844,0.64,6538,1591.366,65.16,1.06,2102,-684,-1794,1.4,1.42
17142,ABBV,30/09/2017,2017,2,16962,12259,0.64,6944,1593.721,72.51,1.19,4105,-366,-2774,1.38,1.41
17143,ABBV,31/12/2017,2017,3,18930,13033,0.64,6995,1596.123,88.86,1.01,7376,-475,-3584,1.44,1.48
17144,ABBV,31/03/2018,2017,4,21223,16641,0.64,7739,1592.131,96.71,0.03,9960,-274,-5512,1.8,1.87
17145,ABBV,30/06/2018,2018,1,20444,17058,0.71,7934,1586.77,94.65,1.74,2645,-447,-2509,1.97,2
17146,ABBV,30/09/2018,2018,2,13845,17224,0.96,8278,1514.128,92.65,1.26,5511,240,-11487,2.01,2.14
17147,ABBV,31/12/2018,2018,3,18465,15387,0.96,8236,1504.16,94.58,1.81,10035,-723,-10571,1.93,1.9
17148,ABBV,31/03/2019,2018,4,16945,17239,0.96,8305,1478.824,92.19,-1.23,13427,-1006,-14396,2.06,2.14
17149,ABBV,30/06/2019,2019,1,14413,13904,1.07,7828,1478.238,80.59,1.65,3017,-27,-5383,2.21,2.26
17150,ABBV,30/09/2019,2019,2,15100,16941,1.07,8255,1478.371,72.72,0.49,5494,-167,-7453,2.3,2.33
17151,ABBV,31/12/2019,2019,3,20166,17493,1.07,8479,1478.782,75.72,1.26,10049,1211,-7894,2.2,2.21
17152,ABBV,31/03/2020,2019,4,49519,15585,1.07,8704,1478.912,88.54,1.88,13324,596,18708,2.24,2.42
17153,ABBV,30/06/2020,2020,1,51758,16471,1.18,8619,1476.675,76.19,2.02,3815,-129,-2422,2.2,2.34
17154,ABBV,30/09/2020,2020,2,21256,24646,1.18,10425,1764.283,98.18,-0.46,6904,-35781,-4992,2.77,2.83
17155,ABBV,31/12/2020,2020,3,23009,24181,1.18,12882,1765.295,87.59,1.29,12734,-36930,-7806,2.86,2.92
17226,EOG,30/06/2017,2017,1,3394.076,2032.007,0.1675,2602.664,577.258,97.55,0.05,898.049,-836.427,-114.598,0.13,0.08
17227,EOG,30/09/2017,2017,2,3383.373,2722.254,0.1675,2604.612,577.395,90.52,0.04,1976.425,-1719.095,-208.305,0.1,0.19
17228,EOG,31/12/2017,2017,3,2763.963,2180.024,0.1675,2629.612,578.141,96.74,0.17,2937.788,-2755.484,-933.454,0.52,0.69
17229,EOG,31/03/2018,2017,4,3279.108,2725.542,0.1675,3388.918,578.477,107.91,4.2,4265.336,-3987.409,-1035.711,0.94,1.19
17230,EOG,30/06/2018,2018,1,3585.097,2836.758,0.1675,3664.54,578.813,105.27,1.1,1552.166,-1456.427,-113.963,1.22,1.37
17231,EOG,30/09/2018,2018,2,4231.852,4297.301,0.185,4215.28,579.187,124.43,1.2,3493.783,-3089.618,-227.813,1.51,1.75
17232,EOG,31/12/2018,2018,3,4817.092,4425.147,0.185,4629.606,579.831,127.57,2.05,5683.38,-4878.268,-362.53,1.38,1.24
17233,EOG,31/03/2019,2018,4,5057.39,3728.364,0.22,4501.776,580.023,87.21,1.54,7768.608,-6170.162,-839.103,0.99,1.19
17234,EOG,30/06/2019,2019,1,4907.885,4301.268,0.22,4019.087,580.315,95.18,1.1,1607.769,-1891.006,-136.581,1.36,1.31
17235,EOG,30/09/2019,2019,2,4495.521,4414.057,0.22,4663.818,580.626,93.16,1.46,4294.312,-3523.68,-1165.716,1.15,1.13
17236,EOG,31/12/2019,2019,3,4819.731,4473.713,0.2875,4273.702,581.777,74.22,1.06,6355.976,-4980.146,-1348.185,1.15,1.35
17237,EOG,31/03/2020,2019,4,5273.339,4486.988,0.2875,4165.395,581.914,83.76,1.1,8163.18,-6177.173,-1513.321,0.75,0.55
17238,EOG,30/06/2020,2020,1,6491.049,4305.011,0.2875,4680.216,582.037,35.92,0.02,2584.918,-1530.943,-175.268,-0.05,-0.23
17239,EOG,30/09/2020,2020,2,4597.391,2154.381,0.375,1086.656,582.245,50.66,-1.57,2672.992,-2376.185,92.229,0.15,0.43
17240,EOG,31/12/2020,2020,3,5095.057,3020.042,0.375,2298.16,583.346,35.94,-0.07,3886.545,-2710.658,-139.541,0.27,0.71
17264,EA,30/09/2017,2017,1,4902,1629,0,1449,309,105.72,2.06,176,-288,-215,0.54,0.65
17265,EA,31/12/2017,2017,2,5415,2272,0,959,308,118.06,-0.07,228,-408,-351,2.2,2.18
17266,EA,31/03/2018,2017,3,5966,3107,0,1160,307,105.06,-0.6,1077,-593,-508,1.16,1.31
17267,EA,30/06/2018,2017,4,6004,2491,0,1582,306.37,121.24,1.95,1692,622,-643,0.07,0.13
17268,EA,30/09/2018,2018,1,5624,1464,0,1137,305.386,141.02,0.95,120,-103,-388,0.58,0.86
17269,EA,31/12/2018,2018,2,5803,1649,0,1286,304,120.49,0.83,-6,-704,-659,1.94,1.95
17270,EA,31/03/2019,2018,3,6247,2090,0,1289,301,78.91,0.86,948,-331,-971,0.96,1.31
17271,EA,30/06/2019,2018,4,6381,2265,0,1238,298.107,101.63,0.69,1547,169,-1253,0.01,0.25
17272,EA,30/09/2019,2019,1,5800,1650,0,1209,295.887,101.26,4.75,158,-950,-385,0.85,0.97
17273,EA,31/12/2019,2019,2,6040,1818,0,1348,293.218,97.82,2.89,195,-1263,-697,2.5,2.52
17274,EA,31/03/2020,2019,3,6629,2338,0,1593,290.609,107.51,1.18,1299,-1346,-1058,0.98,1.08
17275,EA,30/06/2020,2019,4,6517,2664,0,1387,288.413,100.17,1.43,1797,-1357,-1358,0.76,1.42
17276,EA,30/09/2020,2020,1,6690,2568,0,1459,288.754,132.05,1.25,378,-8,-144,0.03,0.05
17277,EA,31/12/2020,2020,2,6830,2485,0,1151,289.622,130.41,0.63,439,-61,-112,2.95,3.06
17293,TMUS,30/06/2017,2017,1,15899,15285,0,9613,830.804,64.59,0.8,1713,-1550,1838,0.38,0.67
17294,TMUS,30/09/2017,2017,2,6780,8828,0,10213,831.021,60.62,0.67,3542,-8683,-178,0.46,0.63
17295,TMUS,31/12/2017,2017,3,7449,8103,0,10058,831.963,61.66,0.63,5904,-10138,-527,0.37,0.61
17296,TMUS,31/03/2018,2017,4,8915,11515,0,10776,859.407,63.51,3.11,7962,-11064,-1179,0.71,0.78
17297,TMUS,30/06/2018,2018,1,9609,12357,0,10455,853.066,61.04,0.78,770,-462,1000,0.88,0.92
17298,TMUS,30/09/2018,2018,2,7091,9281,0,10571,847.226,59.75,0.92,2031,-768,-2267,0.85,0.93
